P_ID,PG_ID_3,PG_ID_2,PG_ID_1,NORMAL_PRICE,L_ID,SALES_AREA,DATE,SCHOOL_HOLIDAY,EVENT,PROMOTION_TYPE,SALES_PRICE,LAMBDA,SALES
17,2,1,1,0.47,1,6993.3012095574695,2021-06-30,1.0,,1,0.3042734412653064,8.05044038349089,7
16,1,1,1,14.25,1,6993.3012095574695,2020-05-02,0.0,,0,14.25,2.3777948230057917,1
11,2,1,1,15.64,2,6321.6800893695445,2021-04-09,0.0,,0,15.64,4.744121755696445,4
3,2,1,1,0.71,2,6321.6800893695445,2020-06-18,1.0,,0,0.71,2.297703677172728,3
17,2,1,1,0.47,2,6321.6800893695445,2020-11-03,0.0,,1,0.3042734412653064,8.83337133868238,6
12,1,1,1,1.51,2,6321.6800893695445,2022-07-02,0.0,,0,1.51,3.247712622013203,2
8,1,1,1,1.58,2,6321.6800893695445,2021-12-18,0.0,,0,1.58,3.8185755771576653,3
15,2,1,1,19.11,1,6993.3012095574695,2020-04-25,0.0,,0,19.11,1.9414583072035505,2
20,1,1,1,10.34,1,6993.3012095574695,2022-07-17,1.0,,0,10.34,1.2169028197023708,0
6,1,1,1,44.87,1,6993.3012095574695,2020-05-05,0.0,,0,44.87,0.7868233377151682,1
16,1,1,1,14.25,2,6321.6800893695445,2022-06-19,0.0,,0,14.25,1.3700521019429612,5
16,1,1,1,14.25,2,6321.6800893695445,2020-02-03,0.0,,0,14.25,3.4704528070905973,2
11,2,1,1,15.64,1,6993.3012095574695,2019-11-13,0.0,,0,15.64,2.1677839725082735,2
14,1,1,1,11.36,1,6993.3012095574695,2021-03-25,0.0,,0,11.36,1.8352307659244391,2
6,1,1,1,44.87,1,6993.3012095574695,2021-07-04,1.0,,0,44.87,0.8082388154095607,2
13,2,1,1,36.84,1,6993.3012095574695,2022-06-24,0.0,,0,36.84,0.9425224103805813,0
5,2,1,1,10.21,1,6993.3012095574695,2020-11-03,0.0,,1,6.77435698827225,2.631243175977972,3
15,2,1,1,19.11,2,6321.6800893695445,2021-05-11,0.0,,0,19.11,2.3179781452983894,3
6,1,1,1,44.87,1,6993.3012095574695,2021-09-03,0.0,,0,44.87,1.2444354406746827,1
6,1,1,1,44.87,1,6993.3012095574695,2020-12-25,0.0,Christmas,0,44.87,2.2320639537158606,0
8,1,1,1,1.58,2,6321.6800893695445,2021-03-13,0.0,Local_Holiday_0,0,1.58,3.8185755771576653,5
20,1,1,1,10.34,1,6993.3012095574695,2022-06-08,0.0,,0,10.34,0.8386120486064645,0
19,2,1,1,3.1,2,6321.6800893695445,2022-09-15,0.0,,1,2.305279393389512,5.7391948439961045,10
5,2,1,1,10.21,1,6993.3012095574695,2020-02-06,0.0,,0,10.21,1.601640001384992,0
14,1,1,1,11.36,1,6993.3012095574695,2021-08-19,0.0,,0,11.36,1.8352307659244391,0
20,1,1,1,10.34,2,6321.6800893695445,2021-09-08,0.0,,0,10.34,1.9664005834375484,6
9,2,1,1,10.8,1,6993.3012095574695,2022-09-01,0.0,,0,10.8,1.6779863388298553,1
8,1,1,1,1.58,1,6993.3012095574695,2022-09-29,0.0,,0,1.58,1.4502383217412247,0
9,2,1,1,10.8,2,6321.6800893695445,2021-02-24,0.0,,0,10.8,3.7543969662203818,6
5,2,1,1,10.21,1,6993.3012095574695,2020-12-13,0.0,,0,10.21,2.3821327156875554,2
16,1,1,1,14.25,1,6993.3012095574695,2021-12-15,0.0,,1,10.269770500704883,4.242303362712454,0
15,2,1,1,19.11,2,6321.6800893695445,2022-02-25,0.0,,0,19.11,4.659361995865823,2
8,1,1,1,1.58,2,6321.6800893695445,2022-09-28,0.0,,0,1.58,2.0022875586799374,6
14,1,1,1,11.36,2,6321.6800893695445,2021-11-20,0.0,,0,11.36,1.2261931428234683,1
6,1,1,1,44.87,2,6321.6800893695445,2020-08-10,0.0,,0,44.87,1.5453667156253843,6
12,1,1,1,1.51,1,6993.3012095574695,2021-07-29,1.0,,0,1.51,1.972983504587721,5
20,1,1,1,10.34,1,6993.3012095574695,2021-11-29,0.0,,0,10.34,0.7900471436604877,0
13,2,1,1,36.84,2,6321.6800893695445,2021-12-24,0.0,,0,36.84,1.1017936516662548,1
3,2,1,1,0.71,2,6321.6800893695445,2022-08-03,1.0,,0,0.71,2.271746258901427,0
20,1,1,1,10.34,1,6993.3012095574695,2022-01-20,0.0,,0,10.34,1.591284255014937,1
10,1,1,1,9.89,1,6993.3012095574695,2020-09-05,0.0,,0,9.89,3.0372149047831396,4
13,2,1,1,36.84,1,6993.3012095574695,2022-04-09,0.0,,0,36.84,0.9461698118579673,0
6,1,1,1,44.87,1,6993.3012095574695,2020-03-06,0.0,,0,44.87,1.8565263590232266,4
16,1,1,1,14.25,2,6321.6800893695445,2022-07-18,1.0,,0,14.25,3.4704528070905973,2
15,2,1,1,19.11,2,6321.6800893695445,2020-06-21,1.0,,0,19.11,2.054070405933382,2
15,2,1,1,19.11,1,6993.3012095574695,2020-04-19,0.0,,0,19.11,1.6650969329213414,1
8,1,1,1,1.58,1,6993.3012095574695,2021-08-07,0.0,,0,1.58,1.5746549298979642,6
14,1,1,1,11.36,1,6993.3012095574695,2021-02-14,0.0,,0,11.36,1.1951373165027595,3
9,2,1,1,10.8,2,6321.6800893695445,2022-09-08,0.0,,0,10.8,0.6751845845019326,0
17,2,1,1,0.47,2,6321.6800893695445,2020-03-03,0.0,,2,0.3042734412653064,23.013253642275984,21
15,2,1,1,19.11,2,6321.6800893695445,2020-08-19,0.0,,0,19.11,4.594761980062909,2
17,2,1,1,0.47,2,6321.6800893695445,2020-05-30,0.0,,0,0.47,1.3562643029929693,1
5,2,1,1,10.21,1,6993.3012095574695,2020-09-29,0.0,,0,10.21,1.5399168394726432,0
14,1,1,1,11.36,2,6321.6800893695445,2021-10-10,0.0,,0,11.36,1.6919367954920985,0
16,1,1,1,14.25,2,6321.6800893695445,2019-11-25,0.0,,0,14.25,3.4704528070905973,6
11,2,1,1,15.64,2,6321.6800893695445,2022-01-21,0.0,,0,15.64,3.1335003320973747,0
6,1,1,1,44.87,2,6321.6800893695445,2021-11-06,0.0,,0,44.87,1.5563539629923937,4
14,1,1,1,11.36,1,6993.3012095574695,2021-06-12,0.0,,0,11.36,1.6264846655778946,1
11,2,1,1,15.64,2,6321.6800893695445,2020-03-26,0.0,,0,15.64,3.1737072534782556,6
5,2,1,1,10.21,1,6993.3012095574695,2020-12-26,0.0,,0,10.21,1.9405446229236158,4
3,2,1,1,0.71,2,6321.6800893695445,2022-08-20,0.0,,0,0.71,1.8825964698591973,2
10,1,1,1,9.89,2,6321.6800893695445,2020-09-16,0.0,,0,9.89,2.9091114273918386,3
20,1,1,1,10.34,2,6321.6800893695445,2021-01-22,0.0,,0,10.34,1.3528154257048863,2
5,2,1,1,10.21,2,6321.6800893695445,2020-07-15,1.0,,0,10.21,3.9851660246766913,3
13,2,1,1,36.84,2,6321.6800893695445,2021-06-01,0.0,,0,36.84,0.9185890396346026,0
14,1,1,1,11.36,1,6993.3012095574695,2022-01-15,0.0,,0,11.36,1.6264846655778946,3
9,2,1,1,10.8,1,6993.3012095574695,2021-01-15,0.0,,1,5.461670043459293,3.1806387772835683,3
5,2,1,1,10.21,1,6993.3012095574695,2020-06-17,1.0,,0,10.21,2.3833730262637842,5
9,2,1,1,10.8,1,6993.3012095574695,2020-08-19,0.0,,0,10.8,2.110759616347237,1
9,2,1,1,10.8,2,6321.6800893695445,2022-01-10,0.0,,1,5.461670043459293,3.8398699840481187,3
5,2,1,1,10.21,2,6321.6800893695445,2020-09-11,0.0,,0,10.21,3.085617473970519,2
16,1,1,1,14.25,2,6321.6800893695445,2021-02-11,0.0,,0,14.25,2.5891015640831645,1
3,2,1,1,0.71,1,6993.3012095574695,2022-06-21,0.0,,0,0.71,1.9640196414426765,0
12,1,1,1,1.51,2,6321.6800893695445,2021-04-18,0.0,,0,1.51,2.955495161374606,5
6,1,1,1,44.87,1,6993.3012095574695,2020-02-12,0.0,,0,44.87,0.9179741538764432,0
16,1,1,1,14.25,2,6321.6800893695445,2022-06-07,0.0,,0,14.25,4.1310761042562465,2
6,1,1,1,44.87,2,6321.6800893695445,2021-03-05,0.0,,0,44.87,1.158372810432016,1
9,2,1,1,10.8,2,6321.6800893695445,2021-08-27,0.0,,0,10.8,1.3678485717860822,1
20,1,1,1,10.34,1,6993.3012095574695,2021-08-06,1.0,,0,10.34,1.4330560934044339,0
14,1,1,1,11.36,2,6321.6800893695445,2021-11-12,0.0,,0,11.36,0.7596536484966856,0
9,2,1,1,10.8,2,6321.6800893695445,2021-05-13,0.0,Local_Holiday_2,0,10.8,3.0675377595570654,4
17,2,1,1,0.47,2,6321.6800893695445,2022-08-09,1.0,,0,0.47,7.194462419880612,5
16,1,1,1,14.25,1,6993.3012095574695,2022-08-21,0.0,,0,14.25,2.155891583882733,2
20,1,1,1,10.34,1,6993.3012095574695,2020-08-21,0.0,,0,10.34,1.4330560934044339,3
6,1,1,1,44.87,1,6993.3012095574695,2022-04-10,0.0,,0,44.87,1.1362344941968983,2
17,2,1,1,0.47,2,6321.6800893695445,2021-01-25,0.0,,0,0.47,9.825656746122485,8
8,1,1,1,1.58,2,6321.6800893695445,2020-05-16,0.0,,0,1.58,3.8185755771576653,5
5,2,1,1,10.21,2,6321.6800893695445,2020-09-08,0.0,,0,10.21,2.417703050000291,1
20,1,1,1,10.34,1,6993.3012095574695,2021-09-07,0.0,,0,10.34,1.063756293779648,1
13,2,1,1,36.84,2,6321.6800893695445,2022-06-06,0.0,,0,36.84,1.3463719081684298,0
14,1,1,1,11.36,1,6993.3012095574695,2021-12-24,0.0,,0,11.36,1.6670882920759955,3
19,2,1,1,3.1,1,6993.3012095574695,2022-06-15,0.0,,0,3.1,2.503166337694581,2
16,1,1,1,14.25,1,6993.3012095574695,2020-01-24,0.0,,0,14.25,3.2272825042337843,4
19,2,1,1,3.1,2,6321.6800893695445,2021-11-18,0.0,,0,3.1,2.403255009413628,4
15,2,1,1,19.11,2,6321.6800893695445,2021-09-03,0.0,,1,12.583388654656204,3.4361130673831406,4
13,2,1,1,36.84,1,6993.3012095574695,2021-05-24,0.0,,0,36.84,1.1812741745667499,2
16,1,1,1,14.25,1,6993.3012095574695,2020-07-07,1.0,,0,14.25,2.0518160312706777,1
15,2,1,1,19.11,2,6321.6800893695445,2022-02-07,0.0,,0,19.11,5.246298277589171,5
20,1,1,1,10.34,2,6321.6800893695445,2021-04-08,0.0,,0,10.34,1.5531653802373662,1
11,2,1,1,15.64,2,6321.6800893695445,2020-01-06,0.0,,0,15.64,5.2610380727041735,10
8,1,1,1,1.58,1,6993.3012095574695,2021-05-03,0.0,,1,1.180062056424679,1.2604708058007266,1
10,1,1,1,9.89,1,6993.3012095574695,2021-11-19,0.0,,0,9.89,1.6567595189757747,1
11,2,1,1,15.64,1,6993.3012095574695,2020-06-22,1.0,,0,15.64,3.282134272316022,3
9,2,1,1,10.8,2,6321.6800893695445,2020-08-18,0.0,,0,10.8,1.5561957171718346,2
3,2,1,1,0.71,2,6321.6800893695445,2021-10-07,0.0,,0,0.71,2.110497027667196,1
8,1,1,1,1.58,2,6321.6800893695445,2022-08-19,0.0,,0,1.58,2.5132190728065456,0
9,2,1,1,10.8,2,6321.6800893695445,2021-10-04,0.0,,0,10.8,0.4708407269956729,0
12,1,1,1,1.51,2,6321.6800893695445,2021-01-22,0.0,,0,1.51,2.5388297671480142,2
19,2,1,1,3.1,2,6321.6800893695445,2021-05-09,0.0,,0,3.1,2.8187395976402185,4
19,2,1,1,3.1,2,6321.6800893695445,2021-02-11,0.0,,0,3.1,13.7372817040086,19
13,2,1,1,36.84,2,6321.6800893695445,2020-02-12,0.0,,1,20.54446308158191,2.459378375378118,6
12,1,1,1,1.51,2,6321.6800893695445,2021-10-20,0.0,,0,1.51,2.6410741869073338,1
10,1,1,1,9.89,1,6993.3012095574695,2022-02-10,0.0,,0,9.89,2.7476439564352195,2
9,2,1,1,10.8,2,6321.6800893695445,2020-01-19,0.0,,1,5.461670043459293,4.5248584725458185,4
14,1,1,1,11.36,1,6993.3012095574695,2020-01-04,0.0,,0,11.36,1.6264846655778946,2
15,2,1,1,19.11,1,6993.3012095574695,2021-10-12,0.0,,0,19.11,1.988210940753277,2
3,2,1,1,0.71,1,6993.3012095574695,2022-07-06,1.0,,0,0.71,2.1747608930985414,4
19,2,1,1,3.1,1,6993.3012095574695,2021-05-01,0.0,Labour_Day,0,3.1,3.7039433465061733,2
5,2,1,1,10.21,1,6993.3012095574695,2020-06-23,1.0,,0,10.21,1.5399168394726432,1
16,1,1,1,14.25,1,6993.3012095574695,2022-02-10,0.0,,0,14.25,2.9410249518873344,3
11,2,1,1,15.64,1,6993.3012095574695,2020-07-27,0.0,,0,15.64,3.282134272316022,4
14,1,1,1,11.36,1,6993.3012095574695,2022-07-08,1.0,,0,11.36,1.6670882920759955,1
20,1,1,1,10.34,1,6993.3012095574695,2022-04-12,0.0,,0,10.34,3.7175090678539306,4
19,2,1,1,3.1,2,6321.6800893695445,2022-06-18,0.0,,0,3.1,3.175396411998489,1
5,2,1,1,10.21,1,6993.3012095574695,2021-11-04,0.0,,0,10.21,1.601640001384992,3
12,1,1,1,1.51,1,6993.3012095574695,2020-02-29,0.0,,0,1.51,1.6343798748354095,3
9,2,1,1,10.8,2,6321.6800893695445,2022-08-16,0.0,,0,10.8,1.1298846838364458,0
19,2,1,1,3.1,2,6321.6800893695445,2020-08-06,0.0,,2,2.305279393389512,28.447324718272085,29
6,1,1,1,44.87,2,6321.6800893695445,2020-03-30,0.0,,0,44.87,1.5453667156253843,1
3,2,1,1,0.71,1,6993.3012095574695,2019-12-05,0.0,,0,0.71,2.3068846457745744,0
13,2,1,1,36.84,1,6993.3012095574695,2020-05-17,0.0,,0,36.84,1.2338464575981625,0
3,2,1,1,0.71,1,6993.3012095574695,2021-12-26,0.0,,0,0.71,2.1415355411819843,8
8,1,1,1,1.58,1,6993.3012095574695,2021-01-20,0.0,,0,1.58,1.2681399220630578,1
9,2,1,1,10.8,1,6993.3012095574695,2020-10-02,0.0,,0,10.8,1.9261131960840752,4
10,1,1,1,9.89,2,6321.6800893695445,2019-12-10,0.0,,0,9.89,3.9676672398004316,2
3,2,1,1,0.71,1,6993.3012095574695,2020-07-23,0.0,,0,0.71,2.3068846457745744,3
13,2,1,1,36.84,1,6993.3012095574695,2021-06-01,0.0,,0,36.84,1.165821358345393,2
12,1,1,1,1.51,2,6321.6800893695445,2021-03-08,0.0,,0,1.51,2.3844115510232977,0
5,2,1,1,10.21,1,6993.3012095574695,2020-08-19,0.0,,0,10.21,2.3833730262637842,1
15,2,1,1,19.11,2,6321.6800893695445,2021-12-13,0.0,,0,19.11,2.5322955559318103,3
16,1,1,1,14.25,2,6321.6800893695445,2020-03-09,0.0,,0,14.25,3.4704528070905973,7
12,1,1,1,1.51,1,6993.3012095574695,2020-01-16,0.0,,0,1.51,1.972983504587721,1
14,1,1,1,11.36,2,6321.6800893695445,2022-06-27,0.0,,0,11.36,2.451868989522053,0
6,1,1,1,44.87,1,6993.3012095574695,2022-03-17,0.0,,0,44.87,0.7342672348186984,0
14,1,1,1,11.36,2,6321.6800893695445,2021-12-12,0.0,,1,7.290880637837956,2.435750309012376,4
12,1,1,1,1.51,2,6321.6800893695445,2019-12-03,0.0,,0,1.51,2.81267174365531,4
14,1,1,1,11.36,1,6993.3012095574695,2021-07-06,1.0,,0,11.36,1.3496160960563566,0
19,2,1,1,3.1,1,6993.3012095574695,2021-05-27,0.0,,0,3.1,2.4718820742418273,1
16,1,1,1,14.25,2,6321.6800893695445,2021-06-02,0.0,,0,14.25,2.814318791317181,3
10,1,1,1,9.89,2,6321.6800893695445,2022-09-13,0.0,,0,9.89,3.9676672398004316,3
17,2,1,1,0.47,2,6321.6800893695445,2022-03-16,0.0,,0,0.47,9.267155712351123,7
12,1,1,1,1.51,1,6993.3012095574695,2019-10-12,0.0,,0,1.51,1.6343798748354095,2
12,1,1,1,1.51,2,6321.6800893695445,2020-10-31,0.0,,0,1.51,3.247712622013203,3
5,2,1,1,10.21,1,6993.3012095574695,2021-06-14,0.0,,0,10.21,1.9790313944648972,2
15,2,1,1,19.11,2,6321.6800893695445,2022-02-05,0.0,,0,19.11,1.6702625970116884,3
20,1,1,1,10.34,1,6993.3012095574695,2020-03-23,0.0,,0,10.34,0.7900471436604877,1
6,1,1,1,44.87,2,6321.6800893695445,2022-09-10,0.0,,0,44.87,1.5563539629923937,3
16,1,1,1,14.25,1,6993.3012095574695,2021-08-22,0.0,,0,14.25,2.155891583882733,0
8,1,1,1,1.58,2,6321.6800893695445,2020-08-15,0.0,,0,1.58,3.8185755771576653,1
5,2,1,1,10.21,2,6321.6800893695445,2022-05-28,0.0,,0,10.21,3.5964028056720685,5
20,1,1,1,10.34,2,6321.6800893695445,2022-06-20,0.0,,0,10.34,1.8523104792222906,2
17,2,1,1,0.47,2,6321.6800893695445,2019-12-03,0.0,,0,0.47,5.11475892638173,6
11,2,1,1,15.64,1,6993.3012095574695,2022-09-09,0.0,,0,15.64,2.8654205155322527,2
6,1,1,1,44.87,1,6993.3012095574695,2022-05-09,0.0,,0,44.87,0.708392749193685,0
5,2,1,1,10.21,1,6993.3012095574695,2020-03-29,0.0,,0,10.21,2.3821327156875554,4
15,2,1,1,19.11,1,6993.3012095574695,2021-09-21,0.0,,0,19.11,1.988210940753277,4
9,2,1,1,10.8,1,6993.3012095574695,2022-01-08,0.0,,0,10.8,0.8543489976902003,0
15,2,1,1,19.11,2,6321.6800893695445,2020-02-15,0.0,,0,19.11,1.4486232078518697,1
17,2,1,1,0.47,1,6993.3012095574695,2021-01-14,0.0,,0,0.47,3.112040694858823,2
10,1,1,1,9.89,1,6993.3012095574695,2020-11-22,0.0,,0,9.89,2.238587850420844,4
11,2,1,1,15.64,1,6993.3012095574695,2021-12-02,0.0,,0,15.64,2.802542851255076,1
6,1,1,1,44.87,1,6993.3012095574695,2022-01-14,0.0,,0,44.87,1.2444354406746827,3
19,2,1,1,3.1,1,6993.3012095574695,2022-05-30,0.0,,0,3.1,2.696365052752479,1
6,1,1,1,44.87,1,6993.3012095574695,2019-11-28,0.0,,0,44.87,0.7821996257302248,0
19,2,1,1,3.1,1,6993.3012095574695,2021-06-30,1.0,,0,3.1,2.503166337694581,5
8,1,1,1,1.58,2,6321.6800893695445,2020-03-10,0.0,,0,1.58,2.4070703850352237,2
12,1,1,1,1.51,2,6321.6800893695445,2022-06-20,0.0,,0,1.51,2.3844115510232977,5
17,2,1,1,0.47,2,6321.6800893695445,2020-12-18,0.0,,0,0.47,7.04217356431332,3
19,2,1,1,3.1,2,6321.6800893695445,2022-09-27,0.0,,0,3.1,3.433787225533532,4
16,1,1,1,14.25,1,6993.3012095574695,2021-01-28,0.0,,0,14.25,2.9410249518873344,4
14,1,1,1,11.36,2,6321.6800893695445,2020-11-05,0.0,,0,11.36,0.7629866830424678,1
14,1,1,1,11.36,1,6993.3012095574695,2020-01-30,0.0,,0,11.36,1.8352307659244391,1
10,1,1,1,9.89,2,6321.6800893695445,2020-02-05,0.0,,0,9.89,2.9091114273918386,4
15,2,1,1,19.11,2,6321.6800893695445,2021-10-03,0.0,German_Unity,0,19.11,2.516386427327127,2
20,1,1,1,10.34,1,6993.3012095574695,2020-05-05,0.0,,0,10.34,1.1869003475259727,4
3,2,1,1,0.71,1,6993.3012095574695,2020-11-07,0.0,,0,0.71,1.7890293931449275,3
6,1,1,1,44.87,2,6321.6800893695445,2021-08-24,0.0,,0,44.87,1.7420205808529121,2
13,2,1,1,36.84,1,6993.3012095574695,2022-04-30,0.0,,0,36.84,0.9461698118579673,2
16,1,1,1,14.25,1,6993.3012095574695,2022-08-28,0.0,,0,14.25,2.155891583882733,2
11,2,1,1,15.64,2,6321.6800893695445,2022-02-10,0.0,,0,15.64,3.519627412291153,1
13,2,1,1,36.84,1,6993.3012095574695,2021-04-07,0.0,,0,36.84,0.8314737585046638,1
11,2,1,1,15.64,1,6993.3012095574695,2022-03-06,0.0,,0,15.64,2.5499132441076497,0
6,1,1,1,44.87,1,6993.3012095574695,2020-07-24,0.0,,0,44.87,1.2444354406746827,5
8,1,1,1,1.58,2,6321.6800893695445,2020-05-10,0.0,,0,1.58,2.5634154843865513,1
12,1,1,1,1.51,2,6321.6800893695445,2021-12-04,0.0,,0,1.51,3.247712622013203,3
16,1,1,1,14.25,1,6993.3012095574695,2022-02-05,0.0,,0,14.25,2.3777948230057917,3
6,1,1,1,44.87,2,6321.6800893695445,2022-08-01,1.0,,0,44.87,1.5453667156253843,1
9,2,1,1,10.8,2,6321.6800893695445,2019-12-14,0.0,,0,10.8,1.1367123305999944,2
17,2,1,1,0.47,2,6321.6800893695445,2020-09-24,0.0,,0,0.47,8.501335350987874,8
17,2,1,1,0.47,1,6993.3012095574695,2020-01-10,0.0,,0,0.47,6.214474964304765,11
6,1,1,1,44.87,2,6321.6800893695445,2021-12-08,0.0,,0,44.87,1.2048976954501993,0
9,2,1,1,10.8,2,6321.6800893695445,2021-09-15,0.0,,0,10.8,1.0723527552238405,0
10,1,1,1,9.89,2,6321.6800893695445,2021-05-16,0.0,,0,9.89,3.170825533267963,1
6,1,1,1,44.87,1,6993.3012095574695,2022-09-24,0.0,,0,44.87,1.1800153525689807,6
9,2,1,1,10.8,1,6993.3012095574695,2020-10-09,0.0,,0,10.8,1.7490351300902414,2
5,2,1,1,10.21,2,6321.6800893695445,2020-12-23,0.0,,0,10.21,3.728001476734922,5
19,2,1,1,3.1,2,6321.6800893695445,2021-11-04,0.0,,1,2.305279393389512,0.8820578277830233,0
17,2,1,1,0.47,1,6993.3012095574695,2019-12-03,0.0,,0,0.47,3.6546357980171114,6
13,2,1,1,36.84,1,6993.3012095574695,2020-08-31,0.0,,1,20.54446308158191,3.391332971992047,4
12,1,1,1,1.51,1,6993.3012095574695,2021-04-15,0.0,,0,1.51,1.972983504587721,1
17,2,1,1,0.47,2,6321.6800893695445,2021-08-14,0.0,,0,0.47,10.703634995642714,9
19,2,1,1,3.1,2,6321.6800893695445,2022-08-23,0.0,,0,3.1,10.493337056348071,9
17,2,1,1,0.47,2,6321.6800893695445,2022-08-04,1.0,,2,0.3042734412653064,31.29892965657673,19
3,2,1,1,0.71,2,6321.6800893695445,2022-05-15,0.0,,0,0.71,3.1645354442134574,3
5,2,1,1,10.21,1,6993.3012095574695,2022-09-28,0.0,,0,10.21,2.3833730262637842,2
20,1,1,1,10.34,1,6993.3012095574695,2022-08-25,0.0,,0,10.34,1.591284255014937,1
13,2,1,1,36.84,1,6993.3012095574695,2021-04-13,0.0,,0,36.84,0.7026152948283284,1
8,1,1,1,1.58,2,6321.6800893695445,2022-08-12,1.0,,0,1.58,2.5132190728065456,1
20,1,1,1,10.34,1,6993.3012095574695,2022-07-29,1.0,,0,10.34,1.4330560934044339,0
16,1,1,1,14.25,1,6993.3012095574695,2022-04-13,0.0,,0,14.25,2.2485100317126214,5
3,2,1,1,0.71,2,6321.6800893695445,2020-09-01,0.0,,0,0.71,1.7999448113274088,0
16,1,1,1,14.25,2,6321.6800893695445,2022-02-03,0.0,,0,14.25,2.5891015640831645,4
5,2,1,1,10.21,2,6321.6800893695445,2020-05-25,0.0,,0,10.21,5.229499895161027,4
13,2,1,1,36.84,2,6321.6800893695445,2022-09-29,0.0,,1,20.54446308158191,1.6518606828607076,2
14,1,1,1,11.36,1,6993.3012095574695,2021-03-11,0.0,,0,11.36,1.8352307659244391,5
17,2,1,1,0.47,1,6993.3012095574695,2020-08-22,0.0,,0,0.47,3.4152920372586517,5
16,1,1,1,14.25,1,6993.3012095574695,2022-02-07,0.0,,0,14.25,1.8592620966558377,3
16,1,1,1,14.25,2,6321.6800893695445,2020-07-09,1.0,,0,14.25,2.5891015640831645,4
12,1,1,1,1.51,1,6993.3012095574695,2021-01-12,0.0,,0,1.51,1.491467787838076,0
15,2,1,1,19.11,1,6993.3012095574695,2019-12-30,0.0,,0,19.11,1.9915389494011893,5
6,1,1,1,44.87,2,6321.6800893695445,2022-02-17,0.0,,0,44.87,0.7593000033537878,2
14,1,1,1,11.36,2,6321.6800893695445,2021-08-03,1.0,,0,11.36,2.576906730744902,1
17,2,1,1,0.47,2,6321.6800893695445,2020-10-30,0.0,,0,0.47,6.800685880127624,5
3,2,1,1,0.71,1,6993.3012095574695,2020-04-23,0.0,,0,0.71,2.3068846457745744,3
20,1,1,1,10.34,1,6993.3012095574695,2020-05-19,0.0,,0,10.34,0.47797651355718407,0
13,2,1,1,36.84,1,6993.3012095574695,2022-03-28,0.0,,1,20.54446308158191,3.391332971992047,5
20,1,1,1,10.34,2,6321.6800893695445,2019-10-06,0.0,,0,10.34,1.7548725446459925,0
10,1,1,1,9.89,2,6321.6800893695445,2021-02-21,0.0,,0,9.89,3.170825533267963,3
19,2,1,1,3.1,1,6993.3012095574695,2022-08-18,0.0,,0,3.1,2.4718820742418273,1
15,2,1,1,19.11,2,6321.6800893695445,2021-10-30,0.0,,0,19.11,1.3512310365074494,3
11,2,1,1,15.64,1,6993.3012095574695,2020-05-19,0.0,,0,15.64,2.0323045424048365,0
20,1,1,1,10.34,1,6993.3012095574695,2022-03-21,0.0,,0,10.34,0.7900471436604877,0
10,1,1,1,9.89,1,6993.3012095574695,2021-06-16,0.0,,0,9.89,0.9643996049624975,0
15,2,1,1,19.11,1,6993.3012095574695,2020-10-25,0.0,,0,19.11,1.6650969329213414,0
5,2,1,1,10.21,1,6993.3012095574695,2022-09-20,0.0,,0,10.21,1.5399168394726432,2
17,2,1,1,0.47,2,6321.6800893695445,2022-07-22,1.0,,0,0.47,12.791676105514336,10
14,1,1,1,11.36,1,6993.3012095574695,2020-10-16,0.0,,0,11.36,1.6670882920759955,0
8,1,1,1,1.58,1,6993.3012095574695,2020-04-16,0.0,,0,1.58,1.4502383217412247,7
9,2,1,1,10.8,2,6321.6800893695445,2022-09-02,0.0,,0,10.8,1.554125741777977,1
9,2,1,1,10.8,1,6993.3012095574695,2021-08-27,0.0,,0,10.8,1.7490351300902414,2
17,2,1,1,0.47,2,6321.6800893695445,2022-03-01,0.0,,0,0.47,15.325378818425193,12
17,2,1,1,0.47,1,6993.3012095574695,2020-08-16,0.0,,0,0.47,4.591727259927033,5
15,2,1,1,19.11,1,6993.3012095574695,2020-05-21,0.0,,0,19.11,1.807897025511142,1
20,1,1,1,10.34,2,6321.6800893695445,2020-05-01,0.0,Labour_Day,0,10.34,0.00013010274122841987,0
15,2,1,1,19.11,2,6321.6800893695445,2021-01-28,0.0,,1,12.583388654656204,10.17315099777773,4
16,1,1,1,14.25,1,6993.3012095574695,2022-08-02,1.0,,0,14.25,2.0518160312706777,1
3,2,1,1,0.71,1,6993.3012095574695,2022-02-04,0.0,,0,0.71,2.0505877482630885,3
15,2,1,1,19.11,2,6321.6800893695445,2021-02-12,0.0,,0,19.11,9.755279966099572,9
12,1,1,1,1.51,2,6321.6800893695445,2022-01-03,0.0,,0,1.51,2.3844115510232977,0
20,1,1,1,10.34,1,6993.3012095574695,2021-10-11,0.0,,0,10.34,0.8666481428944308,1
11,2,1,1,15.64,2,6321.6800893695445,2022-08-11,1.0,,0,15.64,1.7307488359330672,1
14,1,1,1,11.36,1,6993.3012095574695,2020-02-18,0.0,,0,11.36,1.3496160960563566,0
5,2,1,1,10.21,1,6993.3012095574695,2019-10-05,0.0,,0,10.21,1.9405446229236158,2
14,1,1,1,11.36,2,6321.6800893695445,2021-07-24,1.0,,0,11.36,2.7289430255904383,2
20,1,1,1,10.34,1,6993.3012095574695,2019-10-23,0.0,,2,7.986249274152832,2.296159617963417,2
15,2,1,1,19.11,1,6993.3012095574695,2020-03-03,0.0,,1,12.583388654656204,5.525740045671148,8
